RouteId;Adress Id;Adress;lon;lat;linjenummer;L_u;route_group;type;problem_type
Q58-E-RushHour;503473;GRAND AV/79 ST;-73.885277;40.731137;28;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503476;GRAND AV/HASPEL ST;-73.881807;40.735058;30;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503477;GRAND AV/VAN HORN ST;-73.880197;40.735806;31;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;502992;GRAND AV/QUEENS BLVD;-73.877838;40.736494;32;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;502994;BROADWAY/CORONA AV;-73.877793;40.739332;34;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503479;CORONA AV/88 ST;-73.876413;40.740412;35;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503480;CORONA AV/90 ST;-73.875087;40.741382;36;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503481;CORONA AV/91 PL;-73.87281;40.742444;37;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503689;CORONA AV/93 ST;-73.87151;40.742369;38;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503482;CORONA AV/94 ST;-73.870047;40.742305;39;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503483;CORONA AV/JUNCTION BLVD;-73.867676;40.742062;40;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503484;CORONA AV/ALSTYNE AV;-73.865956;40.743382;41;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503485;CORONA AV/98 PL;-73.864488;40.744949;42;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503486;CORONA AV/102 ST;-73.861633;40.744224;43;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503487;CORONA AV/104 ST;-73.858281;40.743955;44;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503488;CORONA AV/51 AV;-73.855716;40.743487;45;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503490;108 ST/MARTENSE AV;-73.854336;40.741925;46;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503491;108 ST/WALDRON ST;-73.852687;40.739159;47;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503444;COLLEGE POINT BLVD/HORACE HARDING EXPWY;-73.837083;40.743221;49;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503494;COLLEGE POINT BLVD/57 RD;-73.834629;40.74679;51;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503956;COLLEGE POINT BLVD/BOOTH MEMORIAL AV;-73.832893;40.748293;52;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;504020;COLLEGE POINT BLVD/AVERY AV;-73.832366;40.752274;53;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;503499;41 RD/COLLEGE POINT BLVD;-73.833009;40.755659;55;30.0;Rush Hour;Car;HPP
Q58-E-RushHour;804059;41 RD/MAIN ST;-73.829369;40.757363;56;30.0;Rush Hour;Car;HPP
Q58-W-Day;503501;41 RD/MAIN ST;-73.82929;40.757391;1;30.0;Day Busses;Car;HPP
Q58-W-Day;503502;COLLEGE POINT BLVD/SANFORD AV;-73.833082;40.754336;2;30.0;Day Busses;Car;HPP
Q58-W-Day;503982;COLLEGE POINT BLVD/FOWLER AV;-73.832316;40.752011;3;30.0;Day Busses;Car;HPP
Q58-W-Day;503505;COLLEGE POINT BLVD/VAN WYCK EXPWY EXIT;-73.834973;40.746654;4;30.0;Day Busses;Car;HPP
Q58-W-Day;503506;COLLEGE POINT BLVD/58 AV;-73.835312;40.746005;5;30.0;Day Busses;Car;HPP
Q58-W-Day;503240;COLLEGE POINT BLVD/59 AV;-73.836207;40.744715;6;30.0;Day Busses;Car;HPP
Q58-W-Day;502982;HORACE HARDING EXPWY/WALDRON ST;-73.850434;40.738218;7;30.0;Day Busses;Car;HPP
Q58-W-Day;503862;108 ST/HORACE HARDING EXPWY;-73.851901;40.737858;8;30.0;Day Busses;Car;HPP
Q58-W-Day;503863;108 ST/WALDRON ST;-73.853114;40.739531;9;30.0;Day Busses;Car;HPP
Q58-W-Day;503864;108 ST/VAN CLEEF ST;-73.853603;40.74094;10;30.0;Day Busses;Car;HPP
Q58-W-Day;503511;CORONA AV/51 AV;-73.855877;40.74363;11;30.0;Day Busses;Car;HPP
Q58-W-Day;503513;CORONA AV/104 ST;-73.859166;40.744099;12;30.0;Day Busses;Car;HPP
Q58-W-Day;503514;CORONA AV/102 ST;-73.86218;40.744346;13;30.0;Day Busses;Car;HPP
Q58-W-Day;503515;CORONA AV/NATIONAL ST;-73.864781;40.744821;14;30.0;Day Busses;Car;HPP
Q58-W-Day;503516;CORONA AV/46 AV;-73.866029;40.743481;15;30.0;Day Busses;Car;HPP
Q58-W-Day;503517;CORONA AV/JUNCTION BLVD;-73.867254;40.742172;16;30.0;Day Busses;Car;HPP
Q58-W-Day;503543;FRESH POND RD/MENAHAN ST;-73.899793;40.710953;16;30.0;Day Busses;Car;HPP
Q58-W-Day;503518;CORONA AV/94 ST;-73.870005;40.74238;17;30.0;Day Busses;Car;HPP
Q58-W-Day;503519;CORONA AV/91 PL;-73.873904;40.742375;18;30.0;Day Busses;Car;HPP
Q58-W-Day;503520;CORONA AV/90 ST;-73.874947;40.741585;19;30.0;Day Busses;Car;HPP
Q58-W-Day;503521;CORONA AV/88 ST;-73.876296;40.740585;20;30.0;Day Busses;Car;HPP
Q58-W-Day;503017;BROADWAY/CORONA AV;-73.877764;40.739049;21;30.0;Day Busses;Car;HPP
Q58-W-Day;503018;BROADWAY/QUEENS BLVD;-73.877551;40.737121;22;30.0;Day Busses;Car;HPP
Q58-W-Day;503522;GRAND AV/QUEENS BLVD;-73.878318;40.736357;23;30.0;Day Busses;Car;HPP
Q58-W-Day;503523;GRAND AV/GOLDSMITH ST;-73.880889;40.735702;24;30.0;Day Busses;Car;HPP
Q58-W-Day;503524;GRAND AV/HASPEL ST;-73.882084;40.734958;25;30.0;Day Busses;Car;HPP
Q58-W-Day;503525;GRAND AV/CALAMUS AV;-73.884007;40.733361;26;30.0;Day Busses;Car;HPP
Q58-W-Day;503526;GRAND AV/82 ST;-73.88473;40.732141;27;30.0;Day Busses;Car;HPP
Q58-W-Day;503527;GRAND AV/79 ST;-73.885954;40.730814;28;30.0;Day Busses;Car;HPP
Q58-W-Day;503528;GRAND AV/74 ST;-73.888385;40.7301;29;30.0;Day Busses;Car;HPP
Q58-W-Day;503529;GRAND AV/73 ST;-73.890277;40.729251;30;30.0;Day Busses;Car;HPP
Q58-W-Day;503530;GRAND AV/72 ST;-73.891827;40.728025;31;30.0;Day Busses;Car;HPP
Q58-W-Day;503531;GRAND AV/69 PL;-73.894688;40.72635;32;30.0;Day Busses;Car;HPP
Q58-W-Day;503532;GRAND AV/BORDEN AV;-73.89579;40.725716;33;30.0;Day Busses;Car;HPP
Q58-W-Day;503533;GRAND AV/QUEENS MIDTOWN EXPWY;-73.897316;40.724911;34;30.0;Day Busses;Car;HPP
Q58-W-Day;504455;GRAND AV/HAMILTON PL;-73.898774;40.724156;35;30.0;Day Busses;Car;HPP
Q58-W-Day;503535;GRAND AV/REMSEN PL;-73.8998;40.723649;36;30.0;Day Busses;Car;HPP
Q58-W-Day;503536;FLUSHING AV/64 ST;-73.90188;40.722442;37;30.0;Day Busses;Car;HPP
Q58-W-Day;503537;FRESH POND RD/FLUSHING AV;-73.903057;40.721244;38;30.0;Day Busses;Car;HPP
Q58-W-Day;503538;FRESH POND RD/59 AV;-73.902497;40.719077;39;30.0;Day Busses;Car;HPP
Q58-W-Day;503539;FRESH POND RD/59 DR;-73.902217;40.718083;40;30.0;Day Busses;Car;HPP
Q58-W-Day;503540;FRESH POND RD/60 AV;-73.901821;40.716841;41;30.0;Day Busses;Car;HPP
Q58-W-Day;503541;FRESH POND RD/ELIOT AV;-73.901289;40.714767;42;30.0;Day Busses;Car;HPP
Q58-W-Day;503542;FRESH POND RD/METROPOLITAN AV;-73.900714;40.712523;43;30.0;Day Busses;Car;HPP
Q58-W-Day;503544;FRESH POND RD/LINDEN ST;-73.898796;40.709385;45;30.0;Day Busses;Car;HPP
Q58-W-Day;503545;FRESH POND RD/PALMETTO ST;-73.898006;40.708253;46;30.0;Day Busses;Car;HPP
Q58-W-Day;504107;PUTNAM AV/FRESH POND RD;-73.897352;40.706427;47;30.0;Day Busses;Car;HPP
Q58-W-Day;504109;PUTNAM AV/FOREST AV;-73.901966;40.705216;48;30.0;Day Busses;Car;HPP
Q58-W-Day;505082;PUTNAM AV/WOODWARD AV;-73.903669;40.703316;49;30.0;Day Busses;Car;HPP
Q58-W-Day;505083;PUTNAM AV/ONDERDONK AV;-73.904813;40.702171;50;30.0;Day Busses;Car;HPP
Q58-W-Day;504238;SENECA AV/CORNELIA ST;-73.90486;40.701057;51;30.0;Day Busses;Car;HPP
Q58-W-Day;304841;PUTNAM AV/MYRTLE AV;-73.907354;40.699716;52;30.0;Day Busses;Car;HPP
Q58-W-Day;304842;PUTNAM AV/WYCKOFF AV;-73.908719;40.698366;53;30.0;Day Busses;Car;HPP
Q58-W-Day;801052;ridgewood pl/palmetto st;-73.911285;40.698558;54;30.0;Day Busses;Car;HPP
Q58-W-Day;901025;PALMETTO ST/WYCKOFF AV;-73.91121;40.699335;55;30.0;Day Busses;Car;HPP
Q58-W-Evening;503501;41 RD/MAIN ST;-73.82929;40.757391;1;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503502;COLLEGE POINT BLVD/SANFORD AV;-73.833082;40.754336;2;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503982;COLLEGE POINT BLVD/FOWLER AV;-73.832316;40.752011;3;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503505;COLLEGE POINT BLVD/VAN WYCK EXPWY EXIT;-73.834973;40.746654;4;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503506;COLLEGE POINT BLVD/58 AV;-73.835312;40.746005;5;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503240;COLLEGE POINT BLVD/59 AV;-73.836207;40.744715;6;30.0;Evening Busses;Car;HPP
Q58-W-Evening;502982;HORACE HARDING EXPWY/WALDRON ST;-73.850434;40.738218;7;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503862;108 ST/HORACE HARDING EXPWY;-73.851901;40.737858;8;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503863;108 ST/WALDRON ST;-73.853114;40.739531;9;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503864;108 ST/VAN CLEEF ST;-73.853603;40.74094;10;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503511;CORONA AV/51 AV;-73.855877;40.74363;11;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503513;CORONA AV/104 ST;-73.859166;40.744099;12;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503514;CORONA AV/102 ST;-73.86218;40.744346;13;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503515;CORONA AV/NATIONAL ST;-73.864781;40.744821;14;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503516;CORONA AV/46 AV;-73.866029;40.743481;15;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503517;CORONA AV/JUNCTION BLVD;-73.867254;40.742172;16;30.0;Evening Busses;Car;HPP
Q58-W-Evening;504109;PUTNAM AV/FOREST AV;-73.901966;40.705216;16;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503518;CORONA AV/94 ST;-73.870005;40.74238;17;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503519;CORONA AV/91 PL;-73.873904;40.742375;18;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503520;CORONA AV/90 ST;-73.874947;40.741585;19;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503521;CORONA AV/88 ST;-73.876296;40.740585;20;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503017;BROADWAY/CORONA AV;-73.877764;40.739049;21;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503018;BROADWAY/QUEENS BLVD;-73.877551;40.737121;22;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503522;GRAND AV/QUEENS BLVD;-73.878318;40.736357;23;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503523;GRAND AV/GOLDSMITH ST;-73.880889;40.735702;24;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503524;GRAND AV/HASPEL ST;-73.882084;40.734958;25;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503525;GRAND AV/CALAMUS AV;-73.884007;40.733361;26;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503526;GRAND AV/82 ST;-73.88473;40.732141;27;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503527;GRAND AV/79 ST;-73.885954;40.730814;28;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503528;GRAND AV/74 ST;-73.888385;40.7301;29;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503529;GRAND AV/73 ST;-73.890277;40.729251;30;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503530;GRAND AV/72 ST;-73.891827;40.728025;31;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503531;GRAND AV/69 PL;-73.894688;40.72635;32;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503532;GRAND AV/BORDEN AV;-73.89579;40.725716;33;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503533;GRAND AV/QUEENS MIDTOWN EXPWY;-73.897316;40.724911;34;30.0;Evening Busses;Car;HPP
Q58-W-Evening;504455;GRAND AV/HAMILTON PL;-73.898774;40.724156;35;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503535;GRAND AV/REMSEN PL;-73.8998;40.723649;36;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503536;FLUSHING AV/64 ST;-73.90188;40.722442;37;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503537;FRESH POND RD/FLUSHING AV;-73.903057;40.721244;38;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503538;FRESH POND RD/59 AV;-73.902497;40.719077;39;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503539;FRESH POND RD/59 DR;-73.902217;40.718083;40;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503540;FRESH POND RD/60 AV;-73.901821;40.716841;41;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503541;FRESH POND RD/ELIOT AV;-73.901289;40.714767;42;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503542;FRESH POND RD/METROPOLITAN AV;-73.900714;40.712523;43;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503544;FRESH POND RD/LINDEN ST;-73.898796;40.709385;45;30.0;Evening Busses;Car;HPP
Q58-W-Evening;503545;FRESH POND RD/PALMETTO ST;-73.898006;40.708253;46;30.0;Evening Busses;Car;HPP
Q58-W-Evening;504107;PUTNAM AV/FRESH POND RD;-73.897352;40.706427;47;30.0;Evening Busses;Car;HPP
Q58-W-Evening;505082;PUTNAM AV/WOODWARD AV;-73.903669;40.703316;49;30.0;Evening Busses;Car;HPP
Q58-W-Evening;505083;PUTNAM AV/ONDERDONK AV;-73.904813;40.702171;50;30.0;Evening Busses;Car;HPP
Q58-W-Evening;504238;SENECA AV/CORNELIA ST;-73.90486;40.701057;51;30.0;Evening Busses;Car;HPP
Q58-W-Evening;304841;PUTNAM AV/MYRTLE AV;-73.907354;40.699716;52;30.0;Evening Busses;Car;HPP
Q58-W-Evening;304842;PUTNAM AV/WYCKOFF AV;-73.908719;40.698366;53;30.0;Evening Busses;Car;HPP
Q58-W-Evening;801052;ridgewood pl/palmetto st;-73.911285;40.698558;54;30.0;Evening Busses;Car;HPP
Q58-W-Evening;901025;PALMETTO ST/WYCKOFF AV;-73.91121;40.699335;55;30.0;Evening Busses;Car;HPP
Q58-W-Morning;503501;41 RD/MAIN ST;-73.82929;40.757391;1;30.0;Morning;Car;HPP
Q58-W-Morning;503502;COLLEGE POINT BLVD/SANFORD AV;-73.833082;40.754336;2;30.0;Morning;Car;HPP
Q58-W-Morning;503506;COLLEGE POINT BLVD/58 AV;-73.835312;40.746005;3;30.0;Morning;Car;HPP
Q58-W-Morning;503982;COLLEGE POINT BLVD/FOWLER AV;-73.832316;40.752011;3;30.0;Morning;Car;HPP
Q58-W-Morning;503505;COLLEGE POINT BLVD/VAN WYCK EXPWY EXIT;-73.834973;40.746654;4;30.0;Morning;Car;HPP
Q58-W-Morning;503862;108 ST/HORACE HARDING EXPWY;-73.851901;40.737858;4;30.0;Morning;Car;HPP
Q58-W-Morning;503511;CORONA AV/51 AV;-73.855877;40.74363;5;30.0;Morning;Car;HPP
Q58-W-Morning;503240;COLLEGE POINT BLVD/59 AV;-73.836207;40.744715;6;30.0;Morning;Car;HPP
Q58-W-Morning;503517;CORONA AV/JUNCTION BLVD;-73.867254;40.742172;6;30.0;Morning;Car;HPP
Q58-W-Morning;502982;HORACE HARDING EXPWY/WALDRON ST;-73.850434;40.738218;7;30.0;Morning;Car;HPP
Q58-W-Morning;503519;CORONA AV/91 PL;-73.873904;40.742375;7;30.0;Morning;Car;HPP
Q58-W-Morning;503018;BROADWAY/QUEENS BLVD;-73.877551;40.737121;8;30.0;Morning;Car;HPP
Q58-W-Morning;503522;GRAND AV/QUEENS BLVD;-73.878318;40.736357;9;30.0;Morning;Car;HPP
Q58-W-Morning;503863;108 ST/WALDRON ST;-73.853114;40.739531;9;30.0;Morning;Car;HPP
Q58-W-Morning;503525;GRAND AV/CALAMUS AV;-73.884007;40.733361;10;30.0;Morning;Car;HPP
Q58-W-Morning;503864;108 ST/VAN CLEEF ST;-73.853603;40.74094;10;30.0;Morning;Car;HPP
Q58-W-Morning;503528;GRAND AV/74 ST;-73.888385;40.7301;11;30.0;Morning;Car;HPP
Q58-W-Morning;503513;CORONA AV/104 ST;-73.859166;40.744099;12;30.0;Morning;Car;HPP
Q58-W-Morning;503531;GRAND AV/69 PL;-73.894688;40.72635;12;30.0;Morning;Car;HPP
Q58-W-Morning;503514;CORONA AV/102 ST;-73.86218;40.744346;13;30.0;Morning;Car;HPP
Q58-W-Morning;503537;FRESH POND RD/FLUSHING AV;-73.903057;40.721244;13;30.0;Morning;Car;HPP
Q58-W-Morning;503515;CORONA AV/NATIONAL ST;-73.864781;40.744821;14;30.0;Morning;Car;HPP
Q58-W-Morning;503516;CORONA AV/46 AV;-73.866029;40.743481;15;30.0;Morning;Car;HPP
Q58-W-Morning;504109;PUTNAM AV/FOREST AV;-73.901966;40.705216;16;30.0;Morning;Car;HPP
Q58-W-Morning;503518;CORONA AV/94 ST;-73.870005;40.74238;17;30.0;Morning;Car;HPP
Q58-W-Morning;504238;SENECA AV/CORNELIA ST;-73.90486;40.701057;17;30.0;Morning;Car;HPP
Q58-W-Morning;503520;CORONA AV/90 ST;-73.874947;40.741585;19;30.0;Morning;Car;HPP
Q58-W-Morning;901025;PALMETTO ST/WYCKOFF AV;-73.91121;40.699335;19;30.0;Morning;Car;HPP
Q58-W-Morning;503521;CORONA AV/88 ST;-73.876296;40.740585;20;30.0;Morning;Car;HPP
Q58-W-Morning;503017;BROADWAY/CORONA AV;-73.877764;40.739049;21;30.0;Morning;Car;HPP
Q58-W-Morning;503523;GRAND AV/GOLDSMITH ST;-73.880889;40.735702;24;30.0;Morning;Car;HPP
Q58-W-Morning;503524;GRAND AV/HASPEL ST;-73.882084;40.734958;25;30.0;Morning;Car;HPP
Q58-W-Morning;503526;GRAND AV/82 ST;-73.88473;40.732141;27;30.0;Morning;Car;HPP
Q58-W-Morning;503527;GRAND AV/79 ST;-73.885954;40.730814;28;30.0;Morning;Car;HPP
Q58-W-Morning;503529;GRAND AV/73 ST;-73.890277;40.729251;30;30.0;Morning;Car;HPP
Q58-W-Morning;503530;GRAND AV/72 ST;-73.891827;40.728025;31;30.0;Morning;Car;HPP
Q58-W-Morning;503532;GRAND AV/BORDEN AV;-73.89579;40.725716;33;30.0;Morning;Car;HPP
Q58-W-Morning;503533;GRAND AV/QUEENS MIDTOWN EXPWY;-73.897316;40.724911;34;30.0;Morning;Car;HPP
Q58-W-Morning;504455;GRAND AV/HAMILTON PL;-73.898774;40.724156;35;30.0;Morning;Car;HPP
Q58-W-Morning;503535;GRAND AV/REMSEN PL;-73.8998;40.723649;36;30.0;Morning;Car;HPP
Q58-W-Morning;503536;FLUSHING AV/64 ST;-73.90188;40.722442;37;30.0;Morning;Car;HPP
Q58-W-Morning;503538;FRESH POND RD/59 AV;-73.902497;40.719077;39;30.0;Morning;Car;HPP
Q58-W-Morning;503539;FRESH POND RD/59 DR;-73.902217;40.718083;40;30.0;Morning;Car;HPP
Q58-W-Morning;503540;FRESH POND RD/60 AV;-73.901821;40.716841;41;30.0;Morning;Car;HPP
Q58-W-Morning;503541;FRESH POND RD/ELIOT AV;-73.901289;40.714767;42;30.0;Morning;Car;HPP
Q58-W-Morning;503542;FRESH POND RD/METROPOLITAN AV;-73.900714;40.712523;43;30.0;Morning;Car;HPP
Q58-W-Morning;503544;FRESH POND RD/LINDEN ST;-73.898796;40.709385;45;30.0;Morning;Car;HPP
Q58-W-Morning;503545;FRESH POND RD/PALMETTO ST;-73.898006;40.708253;46;30.0;Morning;Car;HPP
Q58-W-Morning;504107;PUTNAM AV/FRESH POND RD;-73.897352;40.706427;47;30.0;Morning;Car;HPP
Q58-W-Morning;505082;PUTNAM AV/WOODWARD AV;-73.903669;40.703316;49;30.0;Morning;Car;HPP
Q58-W-Morning;505083;PUTNAM AV/ONDERDONK AV;-73.904813;40.702171;50;30.0;Morning;Car;HPP
Q58-W-Morning;304841;PUTNAM AV/MYRTLE AV;-73.907354;40.699716;52;30.0;Morning;Car;HPP
Q58-W-Morning;304842;PUTNAM AV/WYCKOFF AV;-73.908719;40.698366;53;30.0;Morning;Car;HPP
Q58-W-Morning;801052;ridgewood pl/palmetto st;-73.911285;40.698558;54;30.0;Morning;Car;HPP
Q58-W-Night;503501;41 RD/MAIN ST;-73.82929;40.757391;1;30.0;Night;Car;HPP
Q58-W-Night;503502;COLLEGE POINT BLVD/SANFORD AV;-73.833082;40.754336;2;30.0;Night;Car;HPP
Q58-W-Night;503982;COLLEGE POINT BLVD/FOWLER AV;-73.832316;40.752011;3;30.0;Night;Car;HPP
Q58-W-Night;503505;COLLEGE POINT BLVD/VAN WYCK EXPWY EXIT;-73.834973;40.746654;4;30.0;Night;Car;HPP
Q58-W-Night;503506;COLLEGE POINT BLVD/58 AV;-73.835312;40.746005;5;30.0;Night;Car;HPP
Q58-W-Night;502982;HORACE HARDING EXPWY/WALDRON ST;-73.850434;40.738218;7;30.0;Night;Car;HPP
Q58-W-Night;503862;108 ST/HORACE HARDING EXPWY;-73.851901;40.737858;8;30.0;Night;Car;HPP
Q58-W-Night;503863;108 ST/WALDRON ST;-73.853114;40.739531;9;30.0;Night;Car;HPP
Q58-W-Night;503864;108 ST/VAN CLEEF ST;-73.853603;40.74094;10;30.0;Night;Car;HPP
Q58-W-Night;503511;CORONA AV/51 AV;-73.855877;40.74363;11;30.0;Night;Car;HPP
Q58-W-Night;503513;CORONA AV/104 ST;-73.859166;40.744099;12;30.0;Night;Car;HPP
Q58-W-Night;503514;CORONA AV/102 ST;-73.86218;40.744346;13;30.0;Night;Car;HPP
Q58-W-Night;503515;CORONA AV/NATIONAL ST;-73.864781;40.744821;14;30.0;Night;Car;HPP
Q58-W-Night;503516;CORONA AV/46 AV;-73.866029;40.743481;15;30.0;Night;Car;HPP
Q58-W-Night;503517;CORONA AV/JUNCTION BLVD;-73.867254;40.742172;16;30.0;Night;Car;HPP
Q58-W-Night;503518;CORONA AV/94 ST;-73.870005;40.74238;17;30.0;Night;Car;HPP
Q58-W-Night;503519;CORONA AV/91 PL;-73.873904;40.742375;18;30.0;Night;Car;HPP
Q58-W-Night;503520;CORONA AV/90 ST;-73.874947;40.741585;19;30.0;Night;Car;HPP
Q58-W-Night;503017;BROADWAY/CORONA AV;-73.877764;40.739049;21;30.0;Night;Car;HPP
Q58-W-Night;503018;BROADWAY/QUEENS BLVD;-73.877551;40.737121;22;30.0;Night;Car;HPP
Q58-W-Night;503522;GRAND AV/QUEENS BLVD;-73.878318;40.736357;23;30.0;Night;Car;HPP
Q58-W-Night;503523;GRAND AV/GOLDSMITH ST;-73.880889;40.735702;24;30.0;Night;Car;HPP
Q58-W-Night;503524;GRAND AV/HASPEL ST;-73.882084;40.734958;25;30.0;Night;Car;HPP
Q58-W-Night;503525;GRAND AV/CALAMUS AV;-73.884007;40.733361;26;30.0;Night;Car;HPP
Q58-W-Night;503526;GRAND AV/82 ST;-73.88473;40.732141;27;30.0;Night;Car;HPP
Q58-W-Night;503527;GRAND AV/79 ST;-73.885954;40.730814;28;30.0;Night;Car;HPP
Q58-W-Night;503528;GRAND AV/74 ST;-73.888385;40.7301;29;30.0;Night;Car;HPP
Q58-W-Night;503529;GRAND AV/73 ST;-73.890277;40.729251;30;30.0;Night;Car;HPP
Q58-W-Night;503530;GRAND AV/72 ST;-73.891827;40.728025;31;30.0;Night;Car;HPP
Q58-W-Night;503531;GRAND AV/69 PL;-73.894688;40.72635;32;30.0;Night;Car;HPP
Q58-W-Night;503532;GRAND AV/BORDEN AV;-73.89579;40.725716;33;30.0;Night;Car;HPP
Q58-W-Night;503533;GRAND AV/QUEENS MIDTOWN EXPWY;-73.897316;40.724911;34;30.0;Night;Car;HPP
Q58-W-Night;504455;GRAND AV/HAMILTON PL;-73.898774;40.724156;35;30.0;Night;Car;HPP
Q58-W-Night;503535;GRAND AV/REMSEN PL;-73.8998;40.723649;36;30.0;Night;Car;HPP
Q58-W-Night;503536;FLUSHING AV/64 ST;-73.90188;40.722442;37;30.0;Night;Car;HPP
Q58-W-Night;503537;FRESH POND RD/FLUSHING AV;-73.903057;40.721244;38;30.0;Night;Car;HPP
Q58-W-Night;503538;FRESH POND RD/59 AV;-73.902497;40.719077;39;30.0;Night;Car;HPP
Q58-W-Night;503539;FRESH POND RD/59 DR;-73.902217;40.718083;40;30.0;Night;Car;HPP
Q58-W-Night;503540;FRESH POND RD/60 AV;-73.901821;40.716841;41;30.0;Night;Car;HPP
Q58-W-Night;503541;FRESH POND RD/ELIOT AV;-73.901289;40.714767;42;30.0;Night;Car;HPP
Q58-W-Night;503542;FRESH POND RD/METROPOLITAN AV;-73.900714;40.712523;43;30.0;Night;Car;HPP
Q58-W-Night;503544;FRESH POND RD/LINDEN ST;-73.898796;40.709385;45;30.0;Night;Car;HPP
Q58-W-Night;504107;PUTNAM AV/FRESH POND RD;-73.897352;40.706427;47;30.0;Night;Car;HPP
Q58-W-Night;504109;PUTNAM AV/FOREST AV;-73.901966;40.705216;48;30.0;Night;Car;HPP
Q58-W-Night;505083;PUTNAM AV/ONDERDONK AV;-73.904813;40.702171;50;30.0;Night;Car;HPP
Q58-W-Night;504238;SENECA AV/CORNELIA ST;-73.90486;40.701057;51;30.0;Night;Car;HPP
Q58-W-Night;304841;PUTNAM AV/MYRTLE AV;-73.907354;40.699716;52;30.0;Night;Car;HPP
Q58-W-Night;304842;PUTNAM AV/WYCKOFF AV;-73.908719;40.698366;53;30.0;Night;Car;HPP
Q58-W-Night;901025;PALMETTO ST/WYCKOFF AV;-73.91121;40.699335;55;30.0;Night;Car;HPP
Q58-W-RushHour;503501;41 RD/MAIN ST;-73.82929;40.757391;1;30.0;Rush Hour;Car;HPP
Q58-W-RushHour;503502;COLLEGE POINT BLVD/SANFORD AV;-73.833082;40.754336;2;30.0;Rush Hour;Car;HPP
Q58-W-RushHour;503506;COLLEGE POINT BLVD/58 AV;-73.835312;40.746005;3;30.0;Rush Hour;Car;HPP
Q58-W-RushHour;503982;COLLEGE POINT BLVD/FOWLER AV;-73.832316;40.752011;3;30.0;Rush Hour;Car;HPP
